y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21,0.199599422,0.199606332,0.199626913,0.199660716,0.199706985,0.199764651,0.199832318,0.199908249,0.199990345,0.20007613,0.200162723,0.200246823,0.200324678,0.200392075,0.200444316,0.20047621,0.200482071,0.200455729,0.200390543,0.200279451,0.200115015,0.199889503,0.199594988,0.199223462,0.198766973,0.198217789,0.197568516,0.196812352,0.19594313,0.194955591,0.193845389,0.192609303,0.191245226,0.189752233,0.188130561,0.186381582,0.184507715,0.182512339,0.180399664,0.17817461,0.17584266,0.17340973,0.170882037,0.168265977,0.165568026,0.16279463,0.15995215,0.15704678,0.15408451,0.151071084,0.148011986,0.144912403,0.141777247,0.138611125,0.135418368,0.132203019,0.128968861,0.125719421,0.122457978,0.119187596,0.115911125,0.112631222,0.109350365,0.10607087,0.102794899,0.099524486,0.096261534,0.093007849,0.089765126,0.086534984,0.08331896,0.080118524,0.076935095,0.073770044,0.070624697,0.067500354,0.064398326,0.061319771,0.058266043,0.055238358,0.052237973,0.049266153,0.046324187,0.043413383,0.040535085,0.037690669,0.034881561,0.032109228,0.0293752,0.026681065,0.024028478,0.021419167,0.01885494,0.016337685,0.013869381,0.011452096,0.009087994,0.006779335,0.004528476,0.002337868,0.000210056
22,0.196167822,0.196172335,0.196185727,0.196207556,0.19623708,0.196273248,0.196314695,0.196359728,0.19640631,0.196452049,0.196494181,0.196529551,0.196554603,0.196565366,0.196557445,0.196526021,0.196465852,0.196371302,0.196236339,0.196054602,0.195819444,0.195524005,0.195161299,0.194724315,0.194206136,0.193600061,0.192899747,0.192099334,0.19119358,0.190177979,0.189048859,0.187803467,0.186440024,0.18495774,0.183356822,0.18163844,0.179804664,0.177858392,0.175803256,0.17364351,0.171383926,0.16902968,0.16658624,0.164059269,0.161454529,0.158777803,0.156034836,0.15323125,0.150372502,0.147463906,0.144510511,0.141517178,0.138488485,0.135428796,0.132342216,0.129232609,0.126103696,0.122958561,0.11980072,0.11663305,0.113458333,0.110279194,0.107098077,0.103917286,0.100738979,0.09756519,0.094397838,0.091238736,0.088089608,0.08495209,0.081827748,0.078718086,0.075624548,0.072548539,0.069491414,0.066454509,0.063439131,0.060446569,0.057478106,0.054535018,0.051618587,0.048730104,0.045870873,0.043042226,0.040245511,0.037482122,0.03475348,0.032061058,0.029406372,0.026790997,0.024216565,0.021684773,0.019197386,0.016756241,0.014363251,0.012020405,0.009729773,0.007493506,0.005313831,0.003193052,0.001133544
23,0.192718055,0.192720367,0.19272716,0.192738002,0.192752174,0.192768656,0.192786127,0.192802956,0.192817186,0.19282653,0.192828355,0.192819677,0.192797147,0.19275705,0.192695301,0.192607449,0.192488686,0.192333868,0.192137546,0.191893999,0.191597292,0.19124134,0.190819982,0.190327075,0.189756591,0.189102717,0.188359976,0.187523331,0.186588287,0.185550999,0.184408319,0.183157934,0.181798298,0.180328781,0.178749538,0.177061615,0.17526677,0.173367537,0.171367045,0.169269019,0.167077626,0.164797411,0.162433209,0.15999005,0.15747307,0.154887476,0.152238446,0.149531095,0.146770431,0.143961312,0.141108441,0.138216317,0.135289249,0.13233133,0.12934645,0.126338287,0.123310308,0.12026579,0.117207814,0.114139273,0.1110629,0.107981256,0.104896755,0.101811675,0.098728156,0.095648228,0.09257381,0.089506722,0.086448697,0.08340139,0.080366385,0.077345205,0.074339319,0.071350153,0.068379091,0.065427489,0.062496682,0.059587981,0.056702692,0.05384211,0.05100754,0.048200288,0.045421672,0.04267303,0.039955723,0.037271145,0.034620714,0.032005895,0.029428192,0.026889158,0.024390398,0.021933539,0.019520396,0.017152653,0.014832186,0.012560906,0.010340786,0.008173866,0.00606225,0.004008095,0.002013616
24,0.189258929,0.18925923,0.189259996,0.189260813,0.189260985,0.189259536,0.1892552,0.189246417,0.189231324,0.189207753,0.189173218,0.189124912,0.189059705,0.188974142,0.188864443,0.188726512,0.188555966,0.188348122,0.188098061,0.18780065,0.187450596,0.187042499,0.186570927,0.186030491,0.185415926,0.184722184,0.183944522,0.183078598,0.18212055,0.181067079,0.17991551,0.178663847,0.177310811,0.17585585,0.174299139,0.172641572,0.170884708,0.169030738,0.167082415,0.165042987,0.162916126,0.160705845,0.15841643,0.156052361,0.153618249,0.151118771,0.148558617,0.145942444,0.143274833,0.140560259,0.137803069,0.135007452,0.132177437,0.129316878,0.126429448,0.123518644,0.120587779,0.117639997,0.114678266,0.111705399,0.10872404,0.105736706,0.102745762,0.099753449,0.096761887,0.093773091,0.090788971,0.087811348,0.084841956,0.081882459,0.078934454,0.075999472,0.073079,0.070174483,0.067287324,0.064418894,0.061570546,0.05874361,0.055939405,0.053159245,0.050404447,0.047676325,0.044976207,0.042305435,0.039665375,0.037057411,0.03448296,0.03194347,0.029440429,0.026975363,0.024549844,0.02216549,0.019823972,0.01752701,0.015276377,0.013073902,0.010921464,0.008820995,0.006774475,0.004783925,0.002851404
25,0.185798489,0.185796964,0.185792256,0.185783971,0.185771444,0.185753747,0.185729676,0.185697752,0.185656217,0.185603026,0.185535848,0.185452062,0.185348757,0.185222734,0.185070514,0.184888348,0.184672233,0.184417935,0.184121018,0.183776882,0.183380807,0.182928006,0.182413686,0.181833113,0.181181686,0.18045501,0.179648973,0.178759822,0.177784233,0.176719373,0.175562953,0.174313274,0.172969254,0.171530438,0.169997001,0.168369739,0.166650029,0.164839796,0.162941464,0.160957898,0.158892341,0.156748358,0.154529761,0.15224056,0.149884895,0.147466988,0.144991094,0.142461455,0.139882271,0.137257661,0.13459165,0.131888134,0.129150881,0.126383512,0.123589498,0.120772155,0.117934646,0.115079977,0.112211009,0.109330455,0.10644089,0.103544759,0.10064438,0.097741951,0.094839567,0.091939216,0.089042796,0.086152117,0.083268913,0.080394844,0.077531512,0.074680459,0.071843181,0.06902114,0.066215718,0.063428333,0.060660339,0.057913074,0.055187875,0.05248606,0.049808949,0.047157871,0.044534151,0.041939134,0.039374177,0.03684066,0.034339988,0.03187359,0.029442931,0.027049509,0.024694859,0.022380556,0.020108217,0.017879484,0.015696113,0.013559796,0.011472339,0.009435566,0.00745134,0.00552155,0.003648111
26,0.182344048,0.182340871,0.182331218,0.182314712,0.182290726,0.182258381,0.182216542,0.182163816,0.182098553,0.18201884,0.181922502,0.181807103,0.181669949,0.181508094,0.181318346,0.181097281,0.180841266,0.180546468,0.180208901,0.179824442,0.179388892,0.178898001,0.178347539,0.177733348,0.1770514,0.176297864,0.175469169,0.174562068,0.173573691,0.172501606,0.171343851,0.17009898,0.168766082,0.167344789,0.165835282,0.164238279,0.162555005,0.160787168,0.158936917,0.157006793,0.154999678,0.15291875,0.150767417,0.148549279,0.146268066,0.143927599,0.141531744,0.139084378,0.13658935,0.13405046,0.131471431,0.128855893,0.126207366,0.123529253,0.120824828,0.118097235,0.115349485,0.112584456,0.109804892,0.107013414,0.104212513,0.101404565,0.098591834,0.095776472,0.09296054,0.090145996,0.087334715,0.084528496,0.08172906,0.078938065,0.076157108,0.073387732,0.070631437,0.067889678,0.065163873,0.06245542,0.059765687,0.057096018,0.054447751,0.051822214,0.049220732,0.046644625,0.044095223,0.041573863,0.039081896,0.036620688,0.034191628,0.031796126,0.029435617,0.027111569,0.024825477,0.02257887,0.020373312,0.0182104,0.016091766,0.014019074,0.01199402,0.010018328,0.008093747,0.006222042,0.00440499
27,0.178902214,0.178897553,0.178883454,0.178859562,0.178825288,0.178779807,0.178722053,0.178650724,0.17856428,0.178460938,0.178338681,0.178195257,0.178028183,0.177834754,0.177612053,0.177356962,0.177066191,0.176736278,0.176363646,0.175944604,0.175475415,0.174952309,0.174371558,0.173729498,0.173022605,0.172247535,0.171401183,0.170480733,0.169483711,0.168408023,0.167251989,0.16601438,0.164694432,0.163291858,0.161806843,0.160240046,0.158592569,0.156865938,0.155062069,0.153183231,0.151231999,0.149211218,0.14712395,0.144973435,0.142763047,0.140496253,0.138176575,0.135807558,0.133392741,0.130935629,0.128439672,0.12590825,0.123344655,0.120752081,0.118133617,0.115492242,0.112830818,0.110152098,0.107458711,0.10475318,0.102037913,0.09931522,0.096587297,0.093856256,0.091124108,0.088392781,0.085664127,0.082939923,0.080221871,0.077511622,0.074810766,0.072120836,0.069443338,0.066779719,0.064131402,0.061499781,0.05888623,0.056292094,0.05371871,0.051167406,0.048639503,0.046136319,0.043659178,0.041209407,0.038788345,0.036397344,0.03403777,0.03171101,0.029418471,0.027161583,0.024941802,0.02276061,0.020619515,0.018520051,0.016463781,0.01445229,0.012487185,0.010570092,0.008702654,0.006886517,0.005123331
28,0.175478932,0.175472944,0.175454869,0.175424377,0.175380916,0.175323716,0.175251784,0.175163906,0.175058652,0.174934372,0.174789201,0.174621065,0.174427685,0.174206587,0.173955111,0.17367043,0.173349561,0.172989395,0.172586714,0.172138229,0.171640607,0.171090513,0.170484646,0.169819794,0.169092861,0.16830093,0.167441297,0.166511522,0.165509465,0.164433325,0.163281666,0.162053447,0.160748031,0.159365202,0.157905153,0.156368497,0.154756232,0.153069734,0.151310723,0.149481234,0.147583583,0.145620327,0.143594228,0.141508215,0.139365348,0.137168782,0.134921732,0.13262745,0.130289191,0.127910194,0.12549366,0.123042737,0.120560503,0.118049959,0.115514019,0.112955501,0.110377128,0.107781524,0.105171211,0.102548613,0.099916057,0.097275773,0.094629902,0.091980498,0.089329533,0.08667889,0.084030395,0.081385802,0.078746792,0.076114997,0.073491997,0.070879317,0.068278447,0.06569084,0.063117909,0.060561048,0.058021621,0.055500975,0.053000444,0.050521348,0.048065002,0.045632719,0.043225811,0.040845592,0.038493386,0.036170525,0.033878353,0.03161823,0.02939153,0.027199649,0.025043998,0.022926011,0.020847141,0.018808861,0.016812664,0.014860057,0.012952564,0.011091718,0.009279057,0.007516121,0.005804439
29,0.172079517,0.172072348,0.172050738,0.172014381,0.171962763,0.171895167,0.171810673,0.171708156,0.171586294,0.171443564,0.171278251,0.171088451,0.17087208,0.17062688,0.170350435,0.170040184,0.169693434,0.16930739,0.168879167,0.168405833,0.167884418,0.167311974,0.166685582,0.166002416,0.16525976,0.164455071,0.163585991,0.162650403,0.16164646,0.160572611,0.159427632,0.158210643,0.156921122,0.155558911,0.154124219,0.152617617,0.151040019,0.149392674,0.147677138,0.145895247,0.14404909,0.142140981,0.140173419,0.138149062,0.136070695,0.133941196,0.131763509,0.129540621,0.127275534,0.124971242,0.122630721,0.120256904,0.117852672,0.115420843,0.112964168,0.110485311,0.107986863,0.105471322,0.102941104,0.100398536,0.097845862,0.095285238,0.09271874,0.090148367,0.087576043,0.085003604,0.082432867,0.079865525,0.077303252,0.074747656,0.072200304,0.069662701,0.067136328,0.06462263,0.062123011,0.059638856,0.057171522,0.054722351,0.052292666,0.04988378,0.047496999,0.045133622,0.042794949,0.040482279,0.038196916,0.03594017,0.033713362,0.03151782,0.029354886,0.027225909,0.025132281,0.023075363,0.021056561,0.019077288,0.017138967,0.015243034,0.01339093,0.011584098,0.009823983,0.00811202,0.006449631
30,0.168708697,0.168700484,0.168675751,0.168634212,0.168575393,0.16849863,0.168403073,0.168287684,0.168151246,0.16799236,0.167809452,0.167600782,0.167364448,0.167098399,0.166800442,0.166468261,0.166099434,0.165691449,0.165241725,0.164747646,0.164206575,0.163615897,0.16297304,0.162275512,0.161520938,0.160707091,0.159831919,0.15889359,0.157890502,0.156821331,0.15568503,0.15448086,0.153208399,0.151867545,0.150458518,0.148981858,0.14743841,0.145829315,0.144155987,0.142420094,0.140623532,0.138768399,0.13685697,0.134891665,0.132875021,0.130809683,0.128698345,0.126543757,0.124348693,0.12211593,0.119848231,0.117548336,0.115218943,0.1128627,0.110482199,0.108079966,0.105658457,0.103220057,0.100767075,0.098301746,0.095826225,0.093342599,0.090852878,0.088359002,0.085862844,0.083366212,0.080870854,0.07837846,0.075890664,0.073409054,0.070935172,0.068470514,0.066016537,0.063574679,0.061146325,0.058732854,0.05633561,0.053955924,0.051595108,0.049254464,0.046935284,0.044638852,0.042366451,0.040119363,0.03789887,0.035706259,0.033542822,0.031409856,0.029308671,0.02724058,0.025206911,0.023208988,0.021248187,0.019325829,0.017443284,0.015601914,0.013803083,0.012048151,0.010338474,0.008675389,0.007060217
31,0.165370654,0.165361525,0.165334048,0.16528796,0.165222825,0.165138031,0.165032794,0.164906163,0.164757018,0.164584081,0.164385912,0.164160924,0.163907389,0.163623443,0.163307106,0.162956288,0.162568809,0.162142418,0.16167481,0.161163651,0.160606602,0.160001346,0.159345613,0.158637217,0.157874068,0.157054228,0.156175904,0.155237515,0.154237672,0.153175249,0.152049351,0.150859367,0.149604959,0.148286075,0.146902947,0.145456091,0.143946293,0.142374603,0.140742315,0.13905095,0.137302238,0.135498093,0.133640589,0.13173194,0.129774472,0.1277706,0.125722822,0.12363366,0.121505693,0.119341485,0.117143625,0.114914661,0.112657124,0.110373505,0.10806625,0.105737749,0.103390335,0.101026281,0.098647793,0.096257015,0.093856019,0.091446819,0.089031358,0.086611519,0.084189125,0.081765937,0.079343663,0.07692396,0.074508431,0.072098635,0.069696092,0.067302278,0.064918636,0.062546578,0.060187478,0.057842697,0.055513571,0.053201412,0.050907521,0.048633181,0.046379671,0.044148257,0.041940204,0.039756771,0.037599217,0.035468804,0.033366794,0.031294454,0.029253054,0.027243872,0.025268188,0.023327278,0.021422468,0.01955502,0.017726238,0.015937417,0.014189848,0.012484812,0.01082358,0.009207401,0.007637502
32,0.162069063,0.162059133,0.162029263,0.161979212,0.161908576,0.161816795,0.161703152,0.161566773,0.161406637,0.161221573,0.161010274,0.160771294,0.160503065,0.160203902,0.159872017,0.159505528,0.159102478,0.158660853,0.158178593,0.157653623,0.157083867,0.156467276,0.155801848,0.155085658,0.154316882,0.153493819,0.15261492,0.151678806,0.150684291,0.149630408,0.148516401,0.147341771,0.146106251,0.14480984,0.143452776,0.142035557,0.140558921,0.139023838,0.1374315,0.135783304,0.134080833,0.13232584,0.130520226,0.128666022,0.126765365,0.124820481,0.122833665,0.120807263,0.118743653,0.116645232,0.114514401,0.112353552,0.110165058,0.107951263,0.105714474,0.103456955,0.101180922,0.09888854,0.096581918,0.094263108,0.091934104,0.089596844,0.08725321,0.084905023,0.082554054,0.080202019,0.077850584,0.075501368,0.073155941,0.070815836,0.068482544,0.066157517,0.063842178,0.06153792,0.059246097,0.056968053,0.0547051,0.052458546,0.050229666,0.048019731,0.045829996,0.043661711,0.041516118,0.039394453,0.037297952,0.035227848,0.033185372,0.031171758,0.029188241,0.027236056,0.025316444,0.023430641,0.021579885,0.01976542,0.017988477,0.016250283,0.014552064,0.012895023,0.011280353,0.009709222,0.00818277
33,0.158807127,0.158796505,0.158764565,0.158711086,0.158635699,0.158537891,0.158417006,0.158272249,0.158102686,0.157907254,0.157684762,0.157433903,0.157153255,0.156841297,0.156496419,0.156116929,0.155701075,0.155247053,0.154753031,0.154217161,0.153637605,0.15301255,0.152340234,0.151618966,0.150847148,0.150023299,0.149146071,0.148214274,0.147226891,0.146183098,0.145082262,0.143923978,0.142708045,0.141434504,0.140103603,0.138715829,0.13727187,0.135772637,0.134219228,0.132612933,0.130955208,0.129247667,0.127492058,0.12569025,0.123844213,0.121956002,0.120027741,0.118061602,0.116059796,0.114024555,0.111958124,0.10986274,0.107740632,0.105594008,0.103425047,0.101235893,0.099028652,0.096805384,0.094568106,0.092318783,0.09005933,0.087791614,0.08551745,0.083238603,0.080956791,0.078673681,0.076390897,0.074110019,0.071832584,0.069560091,0.067294004,0.06503575,0.062786724,0.060548299,0.058321812,0.056108582,0.05390991,0.05172707,0.049561326,0.047413928,0.045286112,0.043179105,0.041094126,0.039032387,0.036995097,0.034983459,0.032998674,0.031041942,0.029114461,0.027217426,0.025352034,0.023519475,0.021720938,0.019957609,0.018230663,0.016541266,0.014890576,0.013279727,0.01170984,0.010182005,0.008697285
34,0.155587622,0.155576407,0.155542692,0.155486276,0.155406823,0.155303864,0.155176804,0.155024916,0.154847353,0.154643149,0.154411226,0.154150401,0.153859391,0.153536825,0.153181254,0.152791163,0.152364983,0.151901104,0.151397895,0.150853716,0.150266938,0.149635963,0.148959238,0.148235281,0.147462695,0.146640189,0.145766596,0.144840891,0.143862203,0.142829835,0.141743262,0.140602161,0.139406395,0.138156032,0.136851338,0.135492781,0.134081021,0.132616905,0.131101459,0.129535876,0.127921504,0.126259831,0.124552472,0.122801153,0.121007696,0.119174004,0.117302045,0.115393838,0.113451442,0.11147694,0.109472429,0.107440009,0.105381776,0.10329981,0.101196171,0.099072891,0.096931969,0.09477537,0.092605018,0.090422798,0.088230546,0.08603006,0.083823091,0.081611347,0.079396489,0.07718014,0.074963878,0.072749244,0.07053774,0.06833083,0.066129951,0.063936493,0.061751836,0.059577325,0.057414268,0.055263973,0.053127708,0.051006735,0.048902292,0.046815605,0.04474789,0.042700352,0.040674183,0.03867057,0.036690694,0.034735728,0.032806842,0.030905197,0.029031964,0.027188289,0.025375338,0.023594242,0.021846145,0.020132183,0.018453473,0.016811125,0.015206232,0.013639866,0.012113077,0.010626886,0.009182283
35,0.152412929,0.152401209,0.152365989,0.152307085,0.152224191,0.152116881,0.151984614,0.15182673,0.151642462,0.151430936,0.151191177,0.150922116,0.150622599,0.150291393,0.149927198,0.149528657,0.149094368,0.148622898,0.148112797,0.14756261,0.146970898,0.14633625,0.145657304,0.14493276,0.144161399,0.143342099,0.142473853,0.141555778,0.140587135,0.139567336,0.138495953,0.137372734,0.136197596,0.134970638,0.133692137,0.132362551,0.130982507,0.129552805,0.128074404,0.126548413,0.124976085,0.12335872,0.121698051,0.119995441,0.118252659,0.11647147,0.114653706,0.112801247,0.110916012,0.108999949,0.107055024,0.105083208,0.103086472,0.101066781,0.099026081,0.0969663,0.094889339,0.092797068,0.090691326,0.088573916,0.086446604,0.084311117,0.082169144,0.080022335,0.077872299,0.075720609,0.073568801,0.071418372,0.06927079,0.067127483,0.064989854,0.062859272,0.06073708,0.0586246,0.056523117,0.054433911,0.052358229,0.050297309,0.048252367,0.046224603,0.044215217,0.042225378,0.040256258,0.038309016,0.036384804,0.034484766,0.032610036,0.030761753,0.028941028,0.027148995,0.025386747,0.023655401,0.021956037,0.020289744,0.018657588,0.017060621,0.015499877,0.013976369,0.012491084,0.011044978,0.009638973
36,0.149285065,0.149272924,0.149236444,0.149175459,0.149089693,0.148978758,0.148842164,0.148679315,0.148489516,0.148271978,0.148025822,0.147750087,0.147443733,0.147105656,0.14673469,0.146329625,0.145889209,0.145412169,0.144897215,0.144343062,0.143748438,0.143112104,0.142432862,0.141709576,0.140941186,0.140126718,0.139265305,0.138356191,0.137398754,0.1363925,0.135337088,0.134232327,0.133078183,0.131874783,0.130622413,0.129321522,0.127972712,0.126576739,0.125134504,0.123647044,0.122115526,0.120541234,0.118925559,0.117269989,0.115576096,0.113845523,0.112079976,0.110281211,0.108451023,0.106591234,0.10470369,0.102790243,0.100852754,0.098893074,0.096913048,0.094914503,0.092899248,0.090869065,0.088825711,0.086770912,0.084706363,0.082633724,0.080554623,0.078470652,0.076383371,0.074294301,0.072204937,0.070116731,0.068031115,0.065949482,0.063873201,0.06180361,0.059742024,0.057689737,0.055648008,0.053618089,0.051601207,0.049598568,0.047611371,0.045640788,0.04368799,0.041754123,0.039840335,0.037947752,0.036077502,0.034230695,0.032408439,0.030611824,0.028841945,0.027099872,0.025386679,0.023703424,0.022051155,0.020430903,0.018843689,0.017290511,0.015772349,0.014290158,0.012844866,0.01143737,0.01006853
37,0.146205722,0.146193234,0.146155718,0.146093023,0.146004899,0.145890998,0.145750874,0.14558399,0.14538972,0.145167354,0.144916099,0.144635093,0.144323403,0.143980041,0.143603966,0.143194096,0.14274932,0.142268505,0.141750511,0.1411942,0.140598454,0.139962182,0.139284337,0.138563927,0.137800032,0.136991811,0.136138519,0.135239515,0.134294273,0.133302392,0.1322636,0.131177765,0.130044893,0.128865137,0.127638792,0.126366297,0.125048234,0.123685321,0.122278408,0.120828468,0.119336593,0.117803982,0.116231933,0.114621834,0.11297515,0.111293416,0.109578227,0.107831223,0.106054086,0.104248527,0.102416279,0.100559088,0.098678707,0.096776888,0.094855378,0.092915912,0.090960209,0.088989971,0.087006875,0.085012573,0.083008691,0.080996827,0.078978547,0.076955389,0.074928859,0.072900434,0.070871559,0.068843652,0.066818099,0.064796262,0.062779472,0.060769038,0.058766244,0.056772355,0.054788604,0.052816213,0.050856385,0.048910301,0.046979129,0.045064024,0.043166123,0.04128655,0.039426421,0.03758684,0.035768896,0.033973674,0.032202245,0.030455671,0.028735003,0.02704128,0.02537554,0.023738789,0.022132038,0.02055627,0.019012457,0.01750155,0.016024474,0.014582135,0.013175404,0.011805123,0.010472096
38,0.143176294,0.143163526,0.143125175,0.143061105,0.14297109,0.142854816,0.142711882,0.142541805,0.14234402,0.142117889,0.141862702,0.141577686,0.141262006,0.140914778,0.140535076,0.140121937,0.139674372,0.139191378,0.138671948,0.13811508,0.137519788,0.136885117,0.136210153,0.135494034,0.134735962,0.133935215,0.133091156,0.132203244,0.131271044,0.130294229,0.129272591,0.128206051,0.127094651,0.125938564,0.124738095,0.123493677,0.122205871,0.120875364,0.119502958,0.118089571,0.116636229,0.115144055,0.113614265,0.112048155,0.110447098,0.10881253,0.107145942,0.105448875,0.103722906,0.101969644,0.100190718,0.098387777,0.096562476,0.094716472,0.092851422,0.090968974,0.089070766,0.087158419,0.085233535,0.0832977,0.081352469,0.079399381,0.077439943,0.075475639,0.073507924,0.071538228,0.06956795,0.067598468,0.06563113,0.063667258,0.061708154,0.059755089,0.057809319,0.055872078,0.05394457,0.052027992,0.050123517,0.0482323,0.046355482,0.044494191,0.042649537,0.040822618,0.039014518,0.037226318,0.035459073,0.033713836,0.031991648,0.030293534,0.028620515,0.026973588,0.025353755,0.023761981,0.022199234,0.020666453,0.019164569,0.01769448,0.016257067,0.014853186,0.013483656,0.01214927,0.010850779
